Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_AMag_T1	Source_AMag_Err_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_AMag_C2	Source_AMag_Err_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_AMag_C3	Source_AMag_Err_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_AMag_C4	Source_AMag_Err_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_AMag_C5	Source_AMag_Err_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_AMag_C6	Source_AMag_Err_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	N_Src_Pixels_C6	N_Sky_Pixels_C6
250302_Taur9_r'_120__e_r' SDSS_00000225_out.fits	1	0	60762.56533575244	2460762.5653357524	2460762.564641308	2460762.5596180325	2460762.5603891923	-1	-61.06733895792104	-4.81780368096229	120	0	0	4.139834364764048	7	12	18	0.1123001377354126	0.1221830886193526	0.0764933756373456	0.3767106270100232	0.4588383829774092	0.3019277401439873	0.0075731534936834	0.0084886653310496	0.0079787100597596	0.0127311089160299	0.0146438078439859	0.0112388716452594	14.828715386407959	14.393674842196296	9.587185781212698	29.589773325692107	31.333269861626174	26.864595457084196	251143.38500410694	4142.4768697863865	266.9849797613557	252.02103594563712	267.4849797613557	260.4789640543629	5.5386569759082	30.47426614850668	28203.436727298962	153.9380400258999	1844.1779234083065	15.249262337710412	0.0708553512914974	15.293229774258954	18556	183.21291295220962	17251.010784383663	570	3.79930065584522	7.1227206935222425	6.899001842033383	7.346439545011102	283.4889442797006	0.9950411111904388	260.9268050536662	275.0727639493374	261.4268050536662	237.4272360506626	5.538841180246877	30.48519266331176	27344.445641106588	1844.9121714002547	15.146	0.0708885425588022	14.821543304336624	18869	177.63280366896916	17249.851270727348	3.891183995869046	5.313228162034914	4.2999814335143265	6.3264748905555015	303.41811778563226	0.1246851045205917	293.16569175352373	240.66139948946685	293.66569175352373	271.8386005105332	5.537724480812293	30.468440816767846	17845.725503493944	1839.6352104188038	16.271	0.1065229216418716	9.700687072319766	18166	115.9279766098842	17186.054515046017	4.627354267272116	6.995339051744944	7.099741015336338	6.89093708815355	319.55949072214696	0.9645440572747931	323.7642218121396	259.5344509522182	324.2642218121396	252.9655490477818	5.536584705532567	30.476709039636685	68720.60124921806	1856.8317747241608	14.382	0.0289472699953695	37.00959999966974	25868	446.41728085959727	17257.376224545184	4.682305336154637	8.022275189770173	9.175397168735197	6.869153210805148	330.6645428247575	0.7065566120052915	367.5863574957572	239.7773400316402	368.0863574957572	272.72265996835984	5.535025259565531	30.466603557720113	78990.39812454798	1863.8472808257181	13.923	0.0253213138732037	42.38029528339565	21260	513.1311150334118	17318.50310679539	3.5702028863639024	7.040616874332738	7.314919678106917	6.766314070558559	329.95866689533864	0.9756658681137627	235.08230837351644	207.99114987374253	235.58230837351644	304.50885012625747	5.5398826532394905	30.454219520008444	58242.21448574037	1857.526598263152	14.611	0.0340868041371983	31.35471359613302	20259	378.34842171526407	17343.62354626553	4.268659047079364	6.837315634627828	7.426102569001654	6.248528700254002	334.64052842989804	0.9270863526377098	153.93804002589988	567	153.93804002589994	565	153.93804002589985	566	153.93804002589988	563	153.93804002589988	569
250302_Taur9_r'_120__e_r' SDSS_00000226_out.fits	2	0	60762.56675142376	2460762.5667514238	2460762.5660569794	2460762.561033719	2460762.5618048795	-1	-60.55630821271751	-4.81780368096229	120	0	0	3.473055395922495	7	12	18	0.1210400572352411	0.1431953124265157	0.0675133692941476	0.3501102996719522	0.4746636286523219	0.2992050429381857	0.0073455626676918	0.0084415807574492	0.0076253008002467	0.0117493311171039	0.0145257494622405	0.0108068710123131	16.477983064199528	16.963092167323616	8.853863088517562	29.79831755377832	32.67739333424432	27.686556321184877	256521.9620626204	4086.5582769786356	265.5356929989105	252.56775962492648	266.0356929989105	259.93224037507355	5.538646393196529	30.474232028340325	31049.432970155918	153.9380400258998	1818.217122235842	15.167890259072182	0.0639681550701772	17.07685654833938	18108	201.7008464245219	16775.004327152565	574	3.4663968688512576	7.010687672757326	6.8890843000976565	7.132291045416997	306.7320811307639	0.9851525086728924	259.0327922089164	275.68509245929704	259.5327922089164	236.81490754070296	5.538846303181535	30.485191319993042	32131.64198849958	1820.3133354344752	15.146	0.0598296783779115	17.65170938597247	18445	208.73100620933897	16771.06563736397	3.1694682815925344	6.92535407016671	7.200949860924435	6.649758279408986	321.4332154481626	0.8726531208024069	291.70352267674707	241.6044062345581	292.20352267674707	270.8955937654419	5.537714667989125	30.468599577069778	16223.367739407631	1815.601546107379	16.271	0.1151767663479307	8.935533115286377	17669	105.38894568670662	16733.125517430108	2.855016579836116	7.140371533845016	7.4407672402421525	6.839975827447879	325.82819000461495	0.9482006088894345	320.7369756941897	261.23085069764954	321.2369756941897	251.26914930235046	5.536631369082834	30.477251167809623	66521.21758644706	1829.4058282133549	14.382	0.0294557255503907	36.362198349074575	20022	432.12982038263556	16745.949660429065	3.777235824148517	7.002024885324105	7.368421095794815	6.635628674853395	328.88022841759783	0.9497905679553981	365.6980308365426	240.3532003240092	366.1980308365426	272.1467996759908	5.535033919046388	30.466610556168547	82569.09777651004	1839.7536103821349	13.923	0.0239261285324285	44.88051949486846	20649	536.3787778681469	16845.041103166262	4.115128172877568	7.036504810504372	7.371850321450258	6.701159299558487	328.3083953161926	0.9549428731928881	233.47543993369845	208.68314575931726	233.97543993369845	303.81685424068274	5.5398767391506585	30.454261547745006	59076.636971756096	1832.6456030939034	14.611	0.0331692992340511	32.23571260696662	19845	383.7689304204247	16863.595844056137	3.455086648228975	6.937333252892779	7.499513474682357	6.375153031103203	336.078351537585	0.9424443791592262	153.93804002589988	568	153.93804002589988	563	153.93804002589985	565	153.93804002589982	563	153.93804002589982	568
250302_Taur9_r'_120__e_r' SDSS_00000227_out.fits	3	0	60762.5681671761	2460762.568167176	2460762.5674727317	2460762.5624494874	2460762.5632206476	-1	-60.04524802414397	-4.81780368096229	120	0	0	3.8504960639391714	7	12	18	0.1076962837236898	0.1253709737463625	0.0568031985563621	0.3594582157818106	0.475530073180253	0.3300623495343923	0.0065110031495138	0.0073468271901324	0.0066928961992186	0.0106584872355425	0.0129840364946614	0.0101592279711828	16.540659135103038	17.06464171564415	8.487087931080456	33.72506884308473	36.62420953420564	32.48892046429435	238778.79259468307	3394.1478528318303	263.18386304578735	252.60798043108676	263.68386304578735	259.89201956891327	5.5386229158935	30.474296410876168	25715.588594477063	153.93804002589985	1511.106207768619	15.294711266627898	0.0637327428307831	17.017724142931083	12724	167.05155262565674	11521.641182534693	564	3.8487090637139314	7.143131317233033	7.736704926137507	6.549557708328559	338.26146776493636	0.9482630826243847	256.49070591827376	275.7484507229269	256.99070591827376	236.75154927707308	5.538830330903578	30.485266215369105	26600.943543016187	1511.5561180647608	15.146	0.0600060543878112	17.598383033951308	12981	172.80292472569232	11519.675771875745	3.3670071701699076	6.66343543686915	7.109138025773384	6.217732847964917	324.9630229126016	0.8472927579254688	288.39198951558166	241.36112908720176	288.89198951558166	271.1388709127982	5.53772539748347	30.468555002166962	12834.366119758493	1502.307604739189	16.271	0.1201849439839473	8.543101345737133	12287	83.37358405758013	11486.517123683065	4.27006273902164	6.305026570661498	6.496010288720649	6.114042852602347	24.34480601679531	0.991593543681311	317.9642238605021	261.17144735140283	318.4642238605021	251.32855264859717	5.5366216748041515	30.477285623757275	63136.180101908656	1521.6216911724348	14.382	0.0258565828446285	41.492691953714974	14399	410.1402102513848	11497.783723729408	3.9567033697355183	7.126528934322511	7.531113274498139	6.721944594146884	328.01695705486816	0.9335048761009457	363.0545630147532	240.30331623376392	363.5545630147532	272.1966837662361	5.535017665719779	30.466657561345382	76953.02100601177	1529.2502720533892	13.923	0.021364722739844	50.32075024755999	15121	499.8960685290299	11559.13573674482	4.265511057846177	7.127291014421333	7.3685888822250565	6.885993146617609	324.89298208246225	0.9600803626705491	230.56361409534384	208.67527839469608	231.06361409534384	303.8247216053039	5.539873900433163	30.45431318271836	59254.28182398795	1524.654270300284	14.611	0.0275833873957014	38.86407756711801	14255	384.92293272032373	11569.140188579408	3.394982983147855	7.0154387096273325	7.414137782637136	6.61673963661753	331.0036567511826	0.9543076945050327	153.93804002589988	563	153.93804002589982	572	153.93804002589985	565	153.93804002589982	568	153.93804002589985	566
250302_Taur9_r'_120__e_r' SDSS_00000228_out.fits	4	0	60762.56958229141	2460762.5695822914	2460762.568887847	2460762.563864618	2460762.5646357783	-1	-59.53441760473345	-5.23215684598954	120	0	0	3.6112308934332353	7	12	18	0.0984880740390377	0.1440652840896931	0.0507081681413169	0.3780348856194492	0.4550457456968516	0.3136283802595619	0.0057984536756839	0.0067473060103832	0.0059468515912515	0.0098528944721086	0.0112363629821844	0.0088458298301559	16.98523081283768	21.351526649005688	8.52689315736654	38.367901603897415	40.49760108482988	35.45494162575764	265538.3719621682	3379.35743047287	260.1123159485267	252.47987059921235	260.6123159485267	260.02012940078765	5.538646454777502	30.474294121181316	26152.362838015557	153.93804002589982	1503.3095057115552	15.391753948048944	0.062111407014848	17.396525957332365	12879	169.8888905797129	11373.25137779328	558	3.5880675784956706	6.629929802689784	7.753852946919618	5.506006658459951	344.9576411180458	0.8549267452916276	253.23785290111803	275.7593997279558	253.73785290111803	236.74060027204422	5.538860907569619	30.485333944006943	33437.655635082825	1504.1485282594142	15.146	0.0477737613228151	22.23028843685839	13115	217.21502774400005	11375.171785456307	3.765790698893608	7.06665568920205	7.93899840660099	6.19431297180311	349.78877401971647	0.9326626164694547	286.4347831941263	241.68566588468738	286.9347831941263	270.8143341153126	5.537707656649295	30.46874472121283	12815.132518907174	1495.0297115278242	16.271	0.1198036394113097	8.571824640067476	12317	83.24864027599055	11345.150669289622	3.5746533981473467	6.603381558770536	7.655868038564577	5.550895078976496	16.567740443916207	0.862176024097016	315.51498035422924	261.14788703974625	316.01498035422924	251.35211296025375	5.536623132694456	30.47732466613355	72844.86707836088	1517.0706845236627	14.382	0.0223793578805107	48.01679171675054	15187	473.2090071180901	11355.908958054702	3.5279995688266395	7.028352897770292	7.3409198108259295	6.715785984714655	325.46849241318375	0.938289780127437	360.5722196696532	240.27891037289535	361.0722196696532	272.2210896271047	5.535020005466493	30.46669777069829	83043.51037622105	1523.3840145311428	13.923	0.0197367069984335	54.51252578738634	15660	539.4606191052526	11414.866467100566	3.829262568520595	6.7159983451938166	7.035080607032709	6.396916083354924	326.99260544824625	0.9456045147767327	228.3265415444345	208.6556660396631	228.8265415444345	303.84433396033694	5.5398654130857485	30.454340824329204	63397.20635359627	1516.666638357338	14.611	0.025668501672261	41.80035661776021	14747	411.83586813843925	11428.224717077683	3.381611547715549	6.9181400452912385	7.159241527628541	6.677038562953937	322.6479633164521	0.9303594138993717	153.93804002589985	564	153.93804002589988	565	153.93804002589985	560	153.9380400258998	563	153.93804002589985	567
250302_Taur9_r'_120__e_r' SDSS_00000229_out.fits	5	0	60762.57099762745	2460762.5709976275	2460762.570303183	2460762.56527997	2460762.56605113	-1	-59.02350733261028	-5.23215684598954	120	0	0	3.6831826632588496	7	12	18	0.1046118176975392	0.1454606721846946	0.0519452069018494	0.3992303637447852	0.4189063286247366	0.321139774391594	0.0057926306724887	0.0067365099220431	0.0059326651688741	0.0101609458855196	0.0105264664549786	0.0089222042273204	18.059466175597798	21.59288323894857	8.755796159604921	39.290669219459986	39.795531617032914	35.993322525418336	261188.87143818373	3309.720405389037	257.7529313037189	252.58364821910388	258.2529313037189	259.9163517808961	5.538645251725248	30.474310945887897	27323.44260351729	153.93804002589988	1472.8207515438073	15.326261189246425	0.0585145596279298	18.55177731226079	12339	177.496365413774	10922.102221209316	562	2.998918374723105	6.692723429355771	7.559037446809926	5.826409411901617	338.69747973509965	0.8803335683484069	250.99895911375512	275.79530425350674	251.49895911375512	236.70469574649326	5.538854647156978	30.485325921019765	33168.06043990833	1474.3501077001174	15.146	0.0472200702103432	22.49673280903962	12729	215.46370497070023	10915.282634774803	3.531572469163575	6.9482925908136455	7.4186931203549795	6.477892061272311	345.0417392116064	0.9758188582909516	283.69297698576787	241.14548455332758	284.19297698576787	271.3545154466724	5.537721323364186	30.468452847030047	12897.544357158615	1464.9396346963433	16.271	0.1168063186737435	8.804147318897583	12029	83.78399747709287	10894.154821341026	4.9160610921024075	4.559742806734123	3.340885547423249	5.778600066044998	302.9383300661357	-0.4904726993557305	313.01941470883605	261.27506172633355	313.51941470883605	251.22493827366645	5.536625610567765	30.477334324854457	74522.77398503863	1484.118270550339	14.382	0.0214099080009445	50.21350081311524	14700	484.10889194444906	10880.546857529895	3.73866598992406	7.192991855469177	7.254937777935391	7.131045933002963	317.36367427233245	0.9563285493050823	358.3762831067559	240.43031071003617	358.8762831067559	272.06968928996383	5.535011650392551	30.46668849834195	77111.27155085436	1490.7483623717433	13.923	0.0207896051330238	51.72655123911876	15249	500.9240830783639	10964.046432346819	3.8776119001017015	6.870896898862342	7.311881407771015	6.429912389953669	334.6137230522817	0.959137507129274	225.89775351237486	208.6965181915954	226.39775351237486	303.8034818084046	5.53986902797425	30.45433065522682	63489.221105223776	1486.4572202299	14.611	0.025127057431362	42.711771479978644	14382	412.433607018394	10964.24924110256	3.0362661535382514	6.950424281315771	7.375086550992178	6.5257620116393635	331.91401508567077	0.9521763670243225	153.93804002589985	562	153.93804002589985	566	153.93804002589985	569	153.93804002589985	568	153.93804002589982	567
250302_Taur9_r'_120__e_r' SDSS_00000230_out.fits	6	0	60762.57241243031	2460762.5724124303	2460762.571717986	2460762.566694788	2460762.567465949	-1	-58.512789362507704	-4.81780368096229	120	0	0	4.0373306852313355	7	12	18	0.0972013673980877	0.1470371179449135	0.0482039814183799	0.3842091045292159	0.4543782590052019	0.3086219987224477	0.005961869956708	0.0069748116002313	0.0060980719568093	0.0102249063195046	0.0115371853780836	0.0090199815804655	16.303838913615042	21.081159803662345	7.904790523921915	37.57580681167859	39.383804984910306	34.21536906359416	250500.37270535668	3277.3086041371757	254.6144272815987	253.11022676502307	255.1144272815987	259.38977323497693	5.538650874192999	30.474224565018666	24348.978760691265	153.93804002589982	1459.0802150662548	15.406032123796916	0.0646314693574134	16.687895915020416	12121	158.17389097973827	10727.726469464784	561	3.934626596982799	6.771605969917248	7.292335517969005	6.25087642186549	334.11961193770304	0.9389797488412877	248.56599544876283	276.18710102534766	249.06599544876283	236.31289897465234	5.538835184923562	30.485151350183763	32111.29986160677	1460.8671559202196	15.146	0.0483037222457094	21.980985561537548	12246	208.59886130942093	10718.86260078754	4.056276395635702	5.9195246413107885	5.258740603327301	6.5803086792942755	83.95047614820277	0.9491418309606215	280.171431649467	242.1083860751327	280.671431649467	270.39161392486733	5.537739620717732	30.46858933974285	11519.814392277722	1450.4186375970366	16.271	0.128755742847664	7.942406484353396	11432	74.83409812376155	10701.044080655494	4.7876414791099755	5.126715604572858	6.493980340116003	3.7594508690297133	333.0574591907274	0.2862013984403442	310.2492696583319	261.88809230299506	310.7492696583319	250.61190769700494	5.536616825979871	30.477290869053117	69530.33581880225	1468.625662715988	14.382	0.0226941732114651	47.34381100914241	13542	451.6774138939529	10668.181116845684	3.660553537096894	7.432962825083937	7.723058507170234	7.14286714299764	327.0871495400727	0.9637790877880766	354.83392398878703	240.87171612688851	355.33392398878703	271.6282838731115	5.535030179238922	30.466599219426335	78261.5681479374	1477.045412851022	13.923	0.0203003361428773	52.985214582451725	14234	508.3965479537743	10758.366380133706	3.701037028265076	7.055678656224557	7.247619715102811	6.863737597346303	324.98905056088364	0.9746787637661903	222.91791899553448	209.2480366962768	223.41791899553448	303.2519633037232	5.539869005331647	30.454264677913837	59077.35448473254	1471.1832402539346	14.611	0.0267065501407065	40.15635365349557	13479	383.7735914709117	10772.102103612533	4.083849074297566	7.133646079373788	7.569869173164242	6.697422985583334	331.85880115052703	0.9518196610288951	153.93804002589985	562	153.93804002589985	570	153.93804002589985	568	153.93804002589982	570	153.93804002589985	571
250302_Taur9_r'_120__e_r' SDSS_00000231_out.fits	7	0	60762.573828275315	2460762.5738282753	2460762.573133831	2460762.568110649	2460762.5688818092	-1	-58.00169503630514	-4.81780368096229	120	0	0	3.8473795150916703	7	12	18	0.0995187574699229	0.159060501019104	0.0650696785546424	0.3926650811826553	0.409453815099248	0.2973800960531855	0.005536010075843	0.006590643080475	0.0057812102129179	0.0096509832526993	0.0099485303275466	0.0082348144892231	17.976621448755125	24.134291460923905	11.255373210482295	40.68653637678099	41.15721635441025	36.11254345102315	256383.51764067993	3118.8448086676945	252.05793017698974	252.78443184685446	252.55793017698974	259.71556815314557	5.538639832172325	30.47427578840247	25514.96911136853	153.93804002589988	1384.9884518782821	15.380450697397364	0.0587770527237039	18.422513976030523	10923	165.74830436372756	9676.944089149709	569	3.4409782915154765	6.712798340981901	7.169008808846976	6.256587873116826	333.33974609336514	0.9486972958165424	245.93103308550724	276.0785398970531	246.43103308550724	236.42146010294692	5.538826318740121	30.48531667814449	35184.091540614645	1388.5224921290187	15.146	0.0420241518947682	25.339230541859607	11332	228.5600851790432	9666.711750634904	3.627850909992447	7.2394952487202655	7.471630177120416	7.007360320320114	328.04936209246546	0.9787926686437164	277.1398870880548	242.0669975286054	277.6398870880548	270.4330024713946	5.537746144434583	30.46877333053481	15663.569638210904	1379.6997182360933	16.271	0.0916554138032058	11.352883117375953	10399	101.75242997491416	9645.309583297698	4.764139957844356	6.938269328663894	7.631594599249327	6.2449440580784605	335.39146690911423	0.9082268589840873	307.7070221203348	261.26237405971364	308.2070221203348	251.23762594028636	5.536607150153288	30.477193675935542	72287.91482499197	1399.6132693652578	14.382	0.0208207262433403	51.64849205650604	12774	469.590978375648	9620.502337020642	3.953132801274709	7.364428300686871	7.954323346783267	6.774533254590477	347.4924689717384	0.9691445882437026	352.2506224470962	240.782846394481	352.7506224470962	271.717153605519	5.535022510117516	30.466737015331386	74480.77283692313	1405.4381280034954	13.923	0.020296736141089	52.99470062245095	13187	483.8360474408525	9707.389584864144	3.857141832106624	6.705824053048094	7.394676093231682	6.016972012864504	335.12587813793857	0.9010019105111108	220.26073668312964	209.01340834874532	220.76073668312964	303.4865916512547	5.539860965191616	30.454348780489784	58767.16879993927	1400.5189329227985	14.611	0.0255713832652928	41.960995612744576	12640	381.758588001067	9720.81284177172	3.4410332978164067	7.127472843656577	7.48488553076276	6.770060156550394	334.6436047260066	0.9750394337513236	153.9380400258999	566	153.9380400258998	567	153.93804002589985	562	153.93804002589985	566	153.93804002589988	567
250302_Taur9_r'_120__e_r' SDSS_00000232_out.fits	8	0	60762.57524326397	2460762.575243264	2460762.5745488196	2460762.5695256535	2460762.5702968137	-1	-57.49090968593106	-4.81780368096229	120	0	0	3.948998121144548	7	12	18	0.1084977400267089	0.1629891110048333	0.0722815169593474	0.3846665409952374	0.407317078063976	0.2906750658851221	0.0052618107907986	0.0062741104688716	0.0055259098496552	0.0090130204324315	0.0093919741028509	0.0077083842333493	20.619848250043542	25.97804291357147	13.080473428978902	42.678982465311286	43.36863300552913	37.708948735009464	265573.2881573619	3059.09161737461	248.09935331432231	253.20085929708415	248.59935331432231	259.29914070291585	5.5386499524254615	30.474263467013742	28814.1015765357	153.93804002589988	1357.407847759544	15.286661329855162	0.0514179412572124	21.22729850434748	10688	187.1798651696992	9273.353726683185	569	4.472714934051002	6.936933142438441	7.5835217628376235	6.290344522039258	339.6157655533876	0.9404517642012539	242.13604272107025	276.43077349079545	242.63604272107025	236.06922650920455	5.538831365819137	30.485277853277697	37219.225643479775	1361.3655719370352	15.146	0.0390038632269825	27.339626042196702	10962	241.780560784181	9260.832887563318	4.254758835537377	7.11710366129611	7.516141184488285	6.718066138103934	339.9314482028902	0.9786206228791945	273.82747599765025	242.5850994976289	274.32747599765025	269.9149005023711	5.537731956236062	30.468788621796357	17902.052612386655	1354.170956939224	16.271	0.0791707260372684	13.219935430346192	10080	116.29388427561284	9256.163024925281	3.5548744703746644	6.85963461732287	7.577885818254871	6.141383416390869	329.8162408667562	0.8244819242037069	303.60150540751397	261.82260296930303	304.10150540751397	250.67739703069697	5.536621778112728	30.477242228332813	73777.44396336592	1371.8803306630257	14.382	0.0200036876459901	53.778337887321044	12403	479.26713859000006	9224.485058852642	3.570894230540361	7.036057954013492	7.5766921118374135	6.495423796189571	347.4510135935653	0.9715398129284644	348.5314606151271	241.15258954650938	349.0314606151271	271.3474104534906	5.535022124718412	30.466674724514146	76864.36655263946	1380.090891274303	13.923	0.0193213274561806	55.695148079462335	13302	499.3201585502006	9313.289920116245	3.908973862556402	6.687004758628252	7.193034635834862	6.180974881421641	332.22773925200005	0.9292516915834854	216.41650137956344	209.36340265374434	216.91650137956344	303.13659734625566	5.539866253872329	30.454299318677347	59810.19938549007	1372.6761499276045	14.611	0.0246365858758386	43.57196662056413	12441	388.53423998010567	9327.998350886282	3.9317723938074858	6.929956559023527	7.3669667433427914	6.492946374704262	331.571865294098	0.9472076198994962	153.93804002589988	562	153.93804002589985	561	153.93804002589985	563	153.9380400258999	560	153.93804002589982	569
250302_Taur9_r'_120__e_r' SDSS_00000233_out.fits	9	0	60762.57665819442	2460762.5766581944	2460762.57596375	2460762.5709405993	2460762.57171176	-1	-56.98014520325734	-4.81780368096229	120	0	0	3.627990011228063	7	12	18	0.1029447571375052	0.1649619926529383	0.0825243945264384	0.3531263172250048	0.4091393937396854	0.3001299553819542	0.0052002274442618	0.0062315809065545	0.0055418268371278	0.0084651284728498	0.0093274653457217	0.0077681971299669	19.796202808609692	26.471933065881785	14.891189665754506	41.71541145035013	43.86394144335795	38.63572851725915	265742.31446076726	3032.4358871991963	245.30365497700376	252.84093675475683	245.80365497700376	259.65906324524315	5.538650160357746	30.474276368485782	27356.77802332221	153.93804002589988	1346.1990890810182	15.343702476563077	0.0535053741849841	20.321494974415184	10425	177.71291630528404	9112.127228547011	565	3.670753741343691	6.852617135330156	7.5579457988950205	6.147288471765293	344.90434092292065	0.9444612389264953	239.29386745987193	276.14991909671664	239.79386745987193	236.35008090328336	5.538833334804526	30.485320211984114	37629.881491517284	1349.0567176754296	15.146	0.0382428853005023	27.893476233050922	10915	244.44823050355913	9102.444988047551	3.526025150690898	7.150053522003697	7.441160549771625	6.85894649423577	328.15585575000443	0.9663641801640314	270.75234352862964	242.4654379652281	271.25234352862964	270.0345620347719	5.537742190733569	30.468926368060743	20258.410537272768	1341.7913631769875	16.271	0.069631106778505	15.098033191469131	10066	131.601068415996	9087.879883303403	4.124203458667254	7.380777576739964	7.518371035046465	7.243184118433462	324.01843803442495	0.985510074515372	301.0523939485205	261.421231740736	301.5523939485205	251.078768259264	5.53661401241798	30.477235269097324	69350.9568484548	1359.2403819714104	14.382	0.0210739777974505	51.02184850325724	12327	450.5121465544618	9067.498453512719	3.5905608276992873	6.937947141183564	7.4391457874890685	6.436748494878058	343.474384714306	0.9705951633085461	345.9398266708216	240.88420822599812	346.4398266708216	271.6157917740019	5.535016107415574	30.466743600921905	77157.48343456244	1366.541788881266	13.923	0.0190612490390195	56.46185434089669	12857	501.2242810261894	9143.071200148752	3.4470353036423287	6.694496133173416	7.047954003880104	6.3410382624667285	333.10135173058245	0.9682144054364821	213.47508194950893	208.96311600598878	213.97508194950893	303.5368839940112	5.539870820182549	30.45430655852683	61345.58214895996	1363.9422434368025	14.611	0.0238755371108054	44.976671442028234	12376	398.50827085130226	9170.098225117381	3.4093615853249184	6.944864297501794	7.415867630267108	6.473860964736479	337.5272759109668	0.9636086464093591	153.93804002589988	566	153.9380400258998	565	153.93804002589985	562	153.9380400258999	566	153.9380400259	561
